issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role
1004427.0,1050011.0,15,3,4oio,2022-01-24 11:04:06+00:00,0.0, ph_user .,assignee
1004427.0,1052660.0,16,0,4oio,2022-02-06 08:44:11+00:00,0.0,greetings,assignee
1004427.0,1052660.0,16,1,4oio,2022-02-06 08:44:11+00:00,0.0,"please update us if you are able to open and telnet the connection with ph_name, so we can proceed.",assignee
1004427.0,1052660.0,16,2,4oio,2022-02-06 08:44:11+00:00,0.0,"regards,",assignee
1004427.0,1052660.0,16,3,4oio,2022-02-06 08:44:11+00:00,0.0, ph_user .,assignee
1004427.0,1052828.0,17,0,bzyz0ygi,2022-02-07 04:37:37+00:00,0.0,dear  ph_user ,reporter
1004427.0,1052828.0,17,1,bzyz0ygi,2022-02-07 04:37:37+00:00,0.0,"yes, the connection is open now",reporter
1004427.0,1054207.0,18,0,4oio,2022-02-13 12:21:24+00:00,0.0,greetings,assignee
1004427.0,1054207.0,18,1,4oio,2022-02-13 12:21:24+00:00,0.0,"please update us if ports ph_technical and ph_technical has opened with ph_name, so we can proceed.",assignee
1004427.0,1054207.0,18,2,4oio,2022-02-13 12:21:24+00:00,0.0,"regards,",assignee
1004427.0,1054207.0,18,3,4oio,2022-02-13 12:21:24+00:00,0.0, ph_user .,assignee
1004427.0,1054662.0,19,0,4oio,2022-02-15 08:32:04+00:00,0.0,greetings,assignee
1004427.0,1054662.0,19,1,4oio,2022-02-15 08:32:04+00:00,0.0,"i communicated with ph_name today and we tried to telnet ph_name bank ph_ip_address port: ph_technical, but there was no telnet.",assignee
1004427.0,1054662.0,19,2,4oio,2022-02-15 08:32:04+00:00,0.0,"i tried to reach ph_name but he's not answered my call to confirm that you are still using the same ip, so i can verify with ph_name network team the issue.",assignee
1004427.0,1054662.0,19,3,4oio,2022-02-15 08:32:04+00:00,0.0,"regards,",assignee
1004427.0,1054662.0,19,4,4oio,2022-02-15 08:32:04+00:00,0.0, ph_user .,assignee
1004427.0,1056555.0,20,0,4oio,2022-02-23 12:10:39+00:00,0.0,greetings,assignee
1004427.0,1056555.0,20,1,4oio,2022-02-23 12:10:39+00:00,0.0,"yesterday i got a confirmation from ph_name that the connection has opened bidirectional for  ph_user  uat server over port ph_technical, where ph_name tried to telnet it but there was no connectivity.",assignee
1004427.0,1056555.0,20,2,4oio,2022-02-23 12:10:39+00:00,0.0,please verify if this issue can be solved so we can test adding branch case.,assignee
1004427.0,1056555.0,20,3,4oio,2022-02-23 12:10:39+00:00,0.0,"regards,",assignee
1004427.0,1056555.0,20,4,4oio,2022-02-23 12:10:39+00:00,0.0, ph_user .,assignee
1004427.0,1057579.0,21,0,4oio,2022-03-01 13:57:12+00:00,0.0,greetings,assignee
1004427.0,1057579.0,21,1,4oio,2022-03-01 13:57:12+00:00,0.0,i tried to reach you or ph_name to check if you fix the connection issue with ph_name test server but there was no answer from you.,assignee
1004427.0,1057579.0,21,2,4oio,2022-03-01 13:57:12+00:00,0.0,we need to fix this connection issue so we can test the new adapter which covers adding a new  ph_user  branches issue.,assignee
1004427.0,1057579.0,21,3,4oio,2022-03-01 13:57:12+00:00,0.0,today i verified  ph_user  branches in ph_name and i found that there are 2 new branches which not been received by you.,assignee
1004427.0,1057579.0,21,4,4oio,2022-03-01 13:57:12+00:00,0.0,please run the below commands to add them in ph_technical schema:,assignee
1004427.0,1057579.0,21,5,4oio,2022-03-01 13:57:12+00:00,0.0,ph_sql ph_sql,assignee
1004427.0,1057579.0,21,6,4oio,2022-03-01 13:57:12+00:00,0.0,ph_sql,assignee
1004427.0,1057579.0,21,7,4oio,2022-03-01 13:57:12+00:00,0.0,ph_sql,assignee
1004427.0,1057579.0,21,8,4oio,2022-03-01 13:57:12+00:00,0.0,"regards,",assignee
1004427.0,1057579.0,21,9,4oio,2022-03-01 13:57:12+00:00,0.0, ph_user .,assignee
1004427.0,1060175.0,22,0,4oio,2022-03-16 11:09:43+00:00,0.0,greetings,assignee
1004427.0,1060175.0,22,1,4oio,2022-03-16 11:09:43+00:00,0.0,"kindly we will close this ticket right now, and whenever the connection issue is fixed with ph_name, we can re-open it and continue the testing activity.",assignee
1004427.0,1060175.0,22,2,4oio,2022-03-16 11:09:43+00:00,0.0,"regards,",assignee
1004427.0,1060175.0,22,3,4oio,2022-03-16 11:09:43+00:00,0.0, ph_user .,assignee
1004427.0,1062781.0,23,0,4oio,2022-03-31 13:06:58+00:00,0.0,greetings,assignee
1004427.0,1062781.0,23,1,4oio,2022-03-31 13:06:58+00:00,0.0,toady i verified if there are any new branches and i found that there are 3 branches.,assignee
1004427.0,1062781.0,23,2,4oio,2022-03-31 13:06:58+00:00,0.0,please use the below script to add them to ph_technical schema:,assignee
1004427.0,1062781.0,23,3,4oio,2022-03-31 13:06:58+00:00,0.0,ph_sql,assignee
1004427.0,1062781.0,23,4,4oio,2022-03-31 13:06:58+00:00,0.0,ph_sql,assignee
1004427.0,1062781.0,23,5,4oio,2022-03-31 13:06:58+00:00,0.0,ph_sql,assignee
1004427.0,1062781.0,23,6,4oio,2022-03-31 13:06:58+00:00,0.0,ph_sql,assignee
1004427.0,1062781.0,23,7,4oio,2022-03-31 13:06:58+00:00,0.0,ph_sql,assignee
1004427.0,1062781.0,23,8,4oio,2022-03-31 13:06:58+00:00,0.0,"regards,",assignee
1004427.0,1062781.0,23,9,4oio,2022-03-31 13:06:58+00:00,0.0, ph_user .,assignee
1004427.0,1062887.0,24,0,bzyz0ygi,2022-04-03 07:22:27+00:00,0.0,i ran the statements and inserted the records.,reporter
1004427.0,1064209.0,25,0,4oio,2022-04-10 12:13:53+00:00,0.0,greetings,assignee
1004427.0,1064209.0,25,1,4oio,2022-04-10 12:13:53+00:00,0.0,"please copy the new attached “ ph_technical ” to  ph_user  uat server, so we can test adding new branches by tomorrow if applicable.",assignee
1004427.0,1064209.0,25,2,4oio,2022-04-10 12:13:53+00:00,0.0,"regards,",assignee
1004427.0,1064209.0,25,3,4oio,2022-04-10 12:13:53+00:00,0.0, ph_user .,assignee
1004427.0,1064309.0,26,0,bzyz0ygi,2022-04-11 07:07:31+00:00,0.0,file copied to server,reporter
1004427.0,1064310.0,27,0,bzyz0ygi,2022-04-11 07:07:34+00:00,0.0,file copied to server,reporter
1004427.0,1064367.0,28,0,4oio,2022-04-11 08:54:41+00:00,0.0,greetings,assignee
1004427.0,1064367.0,28,1,4oio,2022-04-11 08:54:41+00:00,0.0,"as confirmed, the new adapter jar has been fixed adding a new branches issue.",assignee
1004427.0,1064367.0,28,2,4oio,2022-04-11 08:54:41+00:00,0.0,"now, just we need to do a small cycle test by sending and receiving ph_items from ph_name.",assignee
1004427.0,1064367.0,28,3,4oio,2022-04-11 08:54:41+00:00,0.0,please download the “ ph_technical ” file so you can test it from the ph_name simulator.,assignee
1004427.0,1064367.0,28,4,4oio,2022-04-11 08:54:41+00:00,0.0,"regards,",assignee
1004427.0,1064367.0,28,5,4oio,2022-04-11 08:54:41+00:00,0.0, ph_user .,assignee
1004427.0,1064406.0,29,0,4oio,2022-04-11 10:08:01+00:00,0.0,greetings,assignee
1004427.0,1064406.0,29,1,4oio,2022-04-11 10:08:01+00:00,0.0,"after the successful testing of the new adapter jar, we moved the new jar to the production server.",assignee
1004427.0,1064406.0,29,2,4oio,2022-04-11 10:08:01+00:00,0.0,"please keep the business team monitoring the system till tomorrow, if all things are ok, we can proceed with closing the ticket.",assignee
1004427.0,1064406.0,29,3,4oio,2022-04-11 10:08:01+00:00,0.0,"regards,",assignee
1004427.0,1064406.0,29,4,4oio,2022-04-11 10:08:01+00:00,0.0, ph_user .,assignee
1004427.0,1064814.0,30,0,4oio,2022-04-13 06:23:57+00:00,0.0,greetings,assignee
1004427.0,1064814.0,30,1,4oio,2022-04-13 06:23:57+00:00,0.0,"as the provided fix was working successfully, we will consider this ticket as resolved and we will close it.",assignee
1004427.0,1064814.0,30,2,4oio,2022-04-13 06:23:57+00:00,0.0,"regards,",assignee
1004427.0,1064814.0,30,3,4oio,2022-04-13 06:23:57+00:00,0.0, ph_user .,assignee
1004437.0,211718146.0,0,0,t.ycz9ygi,2022-01-10 08:58:55+00:00,0.0,"on behalf of the customer, this ticket is opened for testing and deploy ph_technical ph_name on the test server",reporter
1004437.0,1047040.0,1,0,z2w_x,2022-01-10 08:59:02+00:00,1.0,.,others
1004437.0,1047040.0,1,1,z2w_x,2022-01-10 08:59:02+00:00,1.0,problem: .,others
1004437.0,1047040.0,1,2,z2w_x,2022-01-10 08:59:02+00:00,1.0,investigation and simulation: .,others
1004437.0,1047040.0,1,3,z2w_x,2022-01-10 08:59:02+00:00,1.0,development agile related issue : .,others
1004437.0,1047040.0,1,4,z2w_x,2022-01-10 08:59:02+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others
1004437.0,1047040.0,1,5,z2w_x,2022-01-10 08:59:02+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1004437.0,1047040.0,1,6,z2w_x,2022-01-10 08:59:02+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1004437.0,1047041.0,2,0,4ggo,2022-01-10 08:59:06+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1004437.0,1047050.0,3,0,4hggg,2022-01-10 09:04:50+00:00,0.0,greetings kindly note that we are connecting now on the test server by team viewer with  ph_user  in order to download the oracle database ph_technical and we will update you on the below ticket.,assignee
1004437.0,1047050.0,3,1,4hggg,2022-01-10 09:04:50+00:00,0.0,"best regards,",assignee
1004437.0,1047164.0,4,0,4hggg,2022-01-10 13:32:22+00:00,0.0,"greetings kindly note that the database was successfully installed, the next step we will deploy the tomcat and ph_technical scripts.",assignee
1004437.0,1047164.0,4,1,4hggg,2022-01-10 13:32:22+00:00,0.0,"best regards,",assignee
1004437.0,1048087.0,5,0,4hggg,2022-01-13 13:07:38+00:00,0.0,greetings,assignee
1004437.0,1048087.0,5,1,4hggg,2022-01-13 13:07:38+00:00,0.0,kindly note we have finished test site includes the below:,assignee
1004437.0,1048087.0,5,2,4hggg,2022-01-13 13:07:38+00:00,0.0,- install oracle 12c.,assignee
1004437.0,1048087.0,5,3,4hggg,2022-01-13 13:07:38+00:00,0.0,"- prepare the profiles for  ph_user , ph_technical and cen.",assignee
1004437.0,1048087.0,5,4,4hggg,2022-01-13 13:07:38+00:00,0.0,- deploy database scripts and tomcat.,assignee
1004437.0,1048087.0,5,5,4hggg,2022-01-13 13:07:38+00:00,0.0,- deploy test new scan using the ph_technical jar file.,assignee
1004437.0,1048087.0,5,6,4hggg,2022-01-13 13:07:38+00:00,0.0,"- configure the service for ph_technical, central, bank2.",assignee
1004437.0,1048087.0,5,7,4hggg,2022-01-13 13:07:38+00:00,0.0,- doing a full cycle from ph_technical to the pay bank and vice versa.,assignee
1004437.0,1048087.0,5,8,4hggg,2022-01-13 13:07:38+00:00,0.0,the next step is deploying a live scan in the bank using an image service.,assignee
1004437.0,1048087.0,5,9,4hggg,2022-01-13 13:07:38+00:00,0.0,"thanks,",assignee
1004437.0,1048087.0,5,10,4hggg,2022-01-13 13:07:38+00:00,0.0, ph_user   ph_user ,assignee
1004437.0,1049809.0,6,0,4hggg,2022-01-23 14:43:58+00:00,0.0,greetings,assignee
1004437.0,1049809.0,6,1,4hggg,2022-01-23 14:43:58+00:00,0.0,"per our last connection, kindly note that the new version of the imaging services is installed and it's not working well with ph_technical, so we will check it internally and get back to you soon.",assignee
1004437.0,1049809.0,6,2,4hggg,2022-01-23 14:43:58+00:00,0.0,"in addition, we took a full dump for production in order to apply the migration scripts.",assignee
1004437.0,1049809.0,6,3,4hggg,2022-01-23 14:43:58+00:00,0.0,"best regards,  ph_user   ph_user ",assignee
1004437.0,1059902.0,7,0,4hggg,2022-03-15 12:11:39+00:00,0.0,greetings,assignee
1004437.0,1059902.0,7,1,4hggg,2022-03-15 12:11:39+00:00,0.0,kindly note we have finished test site includes the below:,assignee
1004437.0,1059902.0,7,2,4hggg,2022-03-15 12:11:39+00:00,0.0,"- prepare the profiles for  ph_user , ph_technical and cen.",assignee
1004437.0,1059902.0,7,3,4hggg,2022-03-15 12:11:39+00:00,0.0,- deploy database scripts and tomcat for latest ph_name release ph_version.,assignee
1004437.0,1059902.0,7,4,4hggg,2022-03-15 12:11:39+00:00,0.0,- test new scan page ph_version from  ph_user  side only.,assignee
1004437.0,1059902.0,7,5,4hggg,2022-03-15 12:11:39+00:00,0.0,the next step are configure the services and test scan page from ph_technical side.,assignee
1004437.0,1059902.0,7,6,4hggg,2022-03-15 12:11:39+00:00,0.0,"thanks,",assignee
1004437.0,1059902.0,7,7,4hggg,2022-03-15 12:11:39+00:00,0.0, ph_user   ph_user ,assignee
1004437.0,1064099.0,8,0,4hggg,2022-04-10 08:16:24+00:00,0.0,"dears,",assignee
1004437.0,1064099.0,8,1,4hggg,2022-04-10 08:16:24+00:00,0.0,please note that we have completed last week the deployment of ph_name new release (ph_version) on ph_technical bank’s test site:,assignee
1004437.0,1064099.0,8,2,4hggg,2022-04-10 08:16:24+00:00,0.0,drop the old schema and delete the old wars.,assignee
1004437.0,1064099.0,8,3,4hggg,2022-04-10 08:16:24+00:00,0.0,deploy database script and compile the invalid object.,assignee
1004437.0,1064099.0,8,4,4hggg,2022-04-10 08:16:24+00:00,0.0,"deploy the tomcats ( ph_user , ph_technical , ph_technical) for the latest ph_name (ph_version).",assignee
1004437.0,1064099.0,8,5,4hggg,2022-04-10 08:16:24+00:00,0.0,deploy the services(v1.2.4).,assignee
1004437.0,1064099.0,8,6,4hggg,2022-04-10 08:16:24+00:00,0.0,deploy and test the new scan page (ph_version) with a real scanner ( ph_technical ph_technical ) and it works successfully.,assignee
1004437.0,1064099.0,8,7,4hggg,2022-04-10 08:16:24+00:00,0.0,added ph_technical*.jar files for showing the ph_item image when it navigated.,assignee
1004437.0,1064099.0,8,8,4hggg,2022-04-10 08:16:24+00:00,0.0,"thanks in advance,  ph_user   ph_user ",assignee
1004437.0,1066680.0,9,0,4hggg,2022-04-24 09:53:57+00:00,0.0,"dears, they have checked the site and there are no problems until ph_technical ph_path .",assignee
1004437.0,1066680.0,9,1,4hggg,2022-04-24 09:53:57+00:00,0.0,"thanks,",assignee
1004437.0,1066680.0,9,2,4hggg,2022-04-24 09:53:57+00:00,0.0, ph_user   ph_user ,assignee
1004437.0,1093851.0,10,0,4hggg,2022-09-25 08:10:04+00:00,0.0,"dears ph_name and  ph_user ,",assignee
1004437.0,1093851.0,10,1,4hggg,2022-09-25 08:10:04+00:00,0.0,"per our last conversation with ph_name, kindly note that we will connect today at 2:00 ph_technical in order to:",assignee
1004437.0,1093851.0,10,2,4hggg,2022-09-25 08:10:04+00:00,0.0,"take a backup of the ph_technical schemas, wars, communication services, and the tomcats.",assignee
1004437.0,1093851.0,10,3,4hggg,2022-09-25 08:10:04+00:00,0.0,"install tomcat (v9.0.27), the same as our pipeline.",assignee
1004437.0,1093851.0,10,4,4hggg,2022-09-25 08:10:04+00:00,0.0,deploy the latest ph_name release (ph_version).,assignee
1004437.0,1093851.0,10,5,4hggg,2022-09-25 08:10:04+00:00,0.0,deploy new scan page (v1.11.1).,assignee
1004437.0,1093851.0,10,6,4hggg,2022-09-25 08:10:04+00:00,0.0,deploy the communication services (v1.4.0).,assignee
1004437.0,1093851.0,10,7,4hggg,2022-09-25 08:10:04+00:00,0.0,note: please download the zip file which contains all needed files from the link below: ph_technical,assignee
1004437.0,1093851.0,10,8,4hggg,2022-09-25 08:10:04+00:00,0.0,"best regards,",assignee
1004437.0,1093851.0,10,9,4hggg,2022-09-25 08:10:04+00:00,0.0, ph_user   ph_user ,assignee
1004437.0,1094119.0,11,0,4hggg,2022-09-26 09:14:42+00:00,0.0,greetings,assignee
1004437.0,1094119.0,11,1,4hggg,2022-09-26 09:14:42+00:00,0.0,"per our last connection, kindly note that we have finished deployment of ph_name (ph_version) on the test environment, including the following points:",assignee
1004437.0,1094119.0,11,2,4hggg,2022-09-26 09:14:42+00:00,0.0,"took a backup of the ph_technical schemas, wars, communication services, and the tomcats.",assignee
1004437.0,1094119.0,11,3,4hggg,2022-09-26 09:14:42+00:00,0.0,deployed the database script and compiled the invalid objects.,assignee
1004437.0,1094119.0,11,4,4hggg,2022-09-26 09:14:42+00:00,0.0,"installed the tomcat (ph_version), same as our pipeline.",assignee
1004437.0,1094119.0,11,5,4hggg,2022-09-26 09:14:42+00:00,0.0,"deployed the applications wars ( ph_user , ph_technical and ph_technical) for ph_name (ph_version).",assignee
1004437.0,1094119.0,11,6,4hggg,2022-09-26 09:14:42+00:00,0.0,deployed the communication services (v1.4.0).,assignee
1004437.0,1094119.0,11,7,4hggg,2022-09-26 09:14:42+00:00,0.0,installed latest ph_technical (ph_version).,assignee
1004437.0,1094119.0,11,8,4hggg,2022-09-26 09:14:42+00:00,0.0,now we need your kind support to test the system and all ph_name features again and provide us with feedback.,assignee
1004437.0,1094119.0,11,9,4hggg,2022-09-26 09:14:42+00:00,0.0,"best regards,",assignee
1004437.0,1094119.0,11,10,4hggg,2022-09-26 09:14:42+00:00,0.0, ph_user   ph_user ,assignee
1004437.0,1098492.0,12,0,4hggg,2022-10-17 11:55:40+00:00,0.0,"greetings per our last connection, kindly note that we do the following points:",assignee
1004437.0,1098492.0,12,1,4hggg,2022-10-17 11:55:40+00:00,0.0,upload ph_name reports (ph_version) .,assignee
1004437.0,1098492.0,12,2,4hggg,2022-10-17 11:55:40+00:00,0.0,upload ph_technical tool to ph_name server in order to deploy it.,assignee
1004437.0,1098492.0,12,3,4hggg,2022-10-17 11:55:40+00:00,0.0,"regards,  ph_user   ph_user ",assignee
1004437.0,1100989.0,13,0,4hggg,2022-10-30 11:03:49+00:00,0.0,greetings kindly note that the ph_technical tool has been installed successfully on the test ph_name server.,assignee
1004437.0,1100989.0,13,1,4hggg,2022-10-30 11:03:49+00:00,0.0,"regards,  ph_user   ph_user ",assignee
1004437.0,1111544.0,14,0,4hggg,2022-12-18 12:01:16+00:00,0.0,greetings kindly note that the communication service ph_version has been deployed on the test ph_name server in order to install an ssl certificate once the ph_name provides you with details.,assignee
1004437.0,1111544.0,14,1,4hggg,2022-12-18 12:01:16+00:00,0.0,"best regards,  ph_user   ph_user ",assignee
1004437.0,1114252.0,15,0,4hggg,2023-01-03 07:40:37+00:00,0.0,"greetings please download the zip file from the below link: ph_link regards,  ph_user   ph_user ",assignee
1004437.0,1114454.0,16,0,4hggg,2023-01-03 13:43:06+00:00,0.0,greetings,assignee
1004437.0,1114454.0,16,1,4hggg,2023-01-03 13:43:06+00:00,0.0,"per our today connection, kindly note that we have finished deployment of ph_name (ph_version) on the test environment, including the following points:",assignee
1004437.0,1114454.0,16,2,4hggg,2023-01-03 13:43:06+00:00,0.0,"took a backup of the ph_technical schemas, wars, communication services, and the tomcats for old release(ph_version).",assignee
1004437.0,1114454.0,16,3,4hggg,2023-01-03 13:43:06+00:00,0.0,"deployed the applications wars ( ph_user , ph_technical and ph_technical) for latest ph_name (ph_version).",assignee
1004437.0,1114454.0,16,4,4hggg,2023-01-03 13:43:06+00:00,0.0,deployed the latest communication services (v1.4.5).,assignee
1004437.0,1114454.0,16,5,4hggg,2023-01-03 13:43:06+00:00,0.0,deploy latest scan page (v1.14.0).,assignee
1004437.0,1114454.0,16,6,4hggg,2023-01-03 13:43:06+00:00,0.0,connected to ph_name.,assignee
1004437.0,1114454.0,16,7,4hggg,2023-01-03 13:43:06+00:00,0.0,"tomorrow, we will test with another bank.",assignee
